ds,y
2021-09-25,42286324
2021-09-26,42340069
2021-09-27,42493746
2021-09-28,42603993
2021-09-29,42722759
2021-09-30,42830347
2021-10-01,42983022
2021-10-02,43030398
2021-10-03,43074646
2021-10-04,43215642
2021-10-05,43309003
2021-10-06,43418522
2021-10-07,43517579
2021-10-08,43647193
2021-10-09,43685592
2021-10-10,43724785
2021-10-11,43819667
2021-10-12,43927986
2021-10-13,44033243
2021-10-14,44118031
2021-10-15,44225714
2021-10-16,44264948
2021-10-17,44296144
2021-10-18,44393318
2021-10-19,44473279
2021-10-20,44561719
2021-10-21,44637815
2021-10-22,44731908
2021-10-23,44763783
2021-10-24,44782696
2021-10-25,44893792
2021-10-26,44958867
2021-10-27,45059382
2021-10-28,45132640
2021-10-29,45226027
2021-10-30,45259944
2021-10-31,45292035
2021-11-01,45404012
2021-11-02,45471482
2021-11-03,45555113
2021-11-04,45635349
2021-11-05,45730090
2021-11-06,45764485
2021-11-07,45801108
2021-11-08,45910603
2021-11-09,45987536
2021-11-10,46080923
2021-11-11,46137694
2021-11-12,46278745
2021-11-13,46322134
2021-11-14,46353845
2021-11-15,46486584
2021-11-16,46572526
2021-11-17,46683721
2021-11-18,46792207
2021-11-19,46917286
2021-11-20,46962194
2021-11-21,47001805
2021-11-22,47145156
2021-11-23,47235131
2021-11-24,47344997
2021-11-25,47383841
2021-11-26,47436890
2021-11-27,47463115
2021-11-28,47506017
2021-11-29,47690379
2021-11-30,47805847
2021-12-01,47940899
2021-12-02,48075850
2021-12-03,48232891
2021-12-04,48298560
2021-12-05,48353356
2021-12-06,48529630
2021-12-07,48641328
2021-12-08,48789423
2021-12-09,48912387
2021-12-10,49068793
2021-12-11,49124780
2021-12-12,49176732
2021-12-13,49360811
2021-12-14,49474291
2021-12-15,49615670
2021-12-16,49756103
2021-12-17,49946909
2021-12-18,50026025
2021-12-19,50114925
2021-12-20,50353388
2021-12-21,50530832
2021-12-22,50770390
2021-12-23,51038766
2021-12-24,51286577
2021-12-25,51372999
2021-12-26,51551034
2021-12-27,52049799
2021-12-28,52409514
2021-12-29,52909267
2021-12-30,53498463
2021-12-31,54011370
2022-01-01,54199730
2022-01-02,54485275
2022-01-03,55528351
2022-01-04,56338211
2022-01-05,56998605
2022-01-06,57831582
2022-01-07,58698923
2022-01-08,59095792
2022-01-09,59580224
2022-01-10,60962118
2022-01-11,61747035
2022-01-12,62592881
2022-01-13,63451713
2022-01-14,64329051
2022-01-15,64736380
2022-01-16,65215431
2022-01-17,65889483
2022-01-18,67016309
2022-01-19,67920979
2022-01-20,68650691
2022-01-21,69488400
2022-01-22,69789928
2022-01-23,70154656
2022-01-24,71074551
2022-01-25,71564585
2022-01-26,72184797
2022-01-27,72688492
2022-01-28,73298467
2022-01-29,73475924
2022-01-30,73673417
2022-01-31,74213050
2022-02-01,74535123
2022-02-02,74861083
2022-02-03,75133449
2022-02-04,75484311
2022-02-05,75569858
2022-02-06,75652880
2022-02-07,75996258
2022-02-08,76207647
2022-02-09,76392633
2022-02-10,76560789
2022-02-11,76767409
2022-02-12,76818464
2022-02-13,76876211
2022-02-14,77043186
2022-02-15,77151787
2022-02-16,77263429
2022-02-17,77362196
2022-02-18,77504883
2022-02-19,77535631
2022-02-20,77558195
2022-02-21,77640162
2022-02-22,77727329
2022-02-23,77809379
2022-02-24,77873496
2022-02-25,77945803
2022-02-26,77992479
2022-02-27,78010476
2022-02-28,78107240
2022-03-01,78152173
2022-03-02,78203483
2022-03-03,78250388
2022-03-04,78299915
2022-03-05,78314541
2022-03-06,78326726
2022-03-07,78389104
2022-03-08,78417453
2022-03-09,78453133
2022-03-10,78497937
2022-03-11,78546005
2022-03-12,78555963
2022-03-13,78566821
2022-03-14,78600882
2022-03-15,78624173
2022-03-16,78668469
2022-03-17,78720132
2022-03-18,78750677
2022-03-19,78761275
2022-03-20,78772637
2022-03-21,78813374
2022-03-22,78837370
2022-03-23,78876746
2022-03-24,78918878
2022-03-25,78964694
2022-03-26,78973979
2022-03-27,78985710
2022-03-28,79023650
2022-03-29,79046845
2022-03-30,79084856
2022-03-31,79129975
2022-04-01,79161362
2022-04-02,79173013
2022-04-03,79177710
2022-04-04,79206031
2022-04-05,79231118
2022-04-06,79270938
2022-04-07,79320750
2022-04-08,79395135
2022-04-09,79407706
2022-04-10,79417216
2022-04-11,79457221
2022-04-12,79492350
2022-04-13,79546783
2022-04-14,79596739
2022-04-15,79631715
2022-04-16,79643994
2022-04-17,79651485
2022-04-18,79712622
2022-04-19,79751442
2022-04-20,79819491
2022-04-21,79880752
2022-04-22,79970245
2022-04-23,79989926
2022-04-24,80003387
2022-04-25,80073311
2022-04-26,80118332
2022-04-27,80207558
2022-04-28,80284511
2022-04-29,80345275
2022-04-30,80369128
2022-05-01,80385788
2022-05-02,80480167
2022-05-03,80528981
2022-05-04,80639020
2022-05-05,80727185
2022-05-06,80855463
2022-05-07,80882941
2022-05-08,80883286
2022-05-09,81011433
2022-05-10,81079494
2022-05-11,81241692
2022-05-12,81353724
2022-05-13,81438584
2022-05-14,81454624
2022-05-15,81485482
2022-05-16,81630530
2022-05-17,81742670
2022-05-18,81950110
2022-05-19,82059353
2022-05-20,82235572
