ds,y
2022-02-15,91117
2022-02-16,91388
2022-02-17,91646
2022-02-18,91910
2022-02-19,92188
2022-02-20,92451
2022-02-21,92719
2022-02-22,92990
2022-02-23,93258
2022-02-24,93539
2022-02-25,93805
2022-02-26,94026
2022-02-27,94232
2022-02-28,94445
2022-03-01,94648
2022-03-02,94837
2022-03-03,95025
2022-03-04,95205
2022-03-05,95379
2022-03-06,95549
2022-03-07,95681
2022-03-08,95811
2022-03-09,95954
2022-03-10,96094
2022-03-11,96217
2022-03-12,96349
2022-03-13,96487
2022-03-14,96620
2022-03-15,96735
2022-03-16,96853
2022-03-17,96954
2022-03-18,97077
2022-03-19,97182
2022-03-20,97267
2022-03-21,97347
2022-03-22,97437
2022-03-23,97521
2022-03-24,97598
2022-03-25,97666
2022-03-26,97736
2022-03-27,97800
2022-03-28,97861
2022-03-29,97924
2022-03-30,97977
2022-03-31,98033
2022-04-01,98078
2022-04-02,98119
2022-04-03,98157
2022-04-04,98197
2022-04-05,98234
2022-04-06,98275
2022-04-07,98311
2022-04-08,98342
2022-04-09,98377
2022-04-10,98409
2022-04-11,98437
2022-04-12,98462
2022-04-13,98493
2022-04-14,98514
2022-04-15,98532
2022-04-16,98551
2022-04-17,98568
2022-04-18,98587
2022-04-19,98610
2022-04-20,98628
2022-04-21,98645
2022-04-22,98660
2022-04-23,98676
2022-04-24,98691
2022-04-25,98706
2022-04-26,98720
2022-04-27,98736
2022-04-28,98751
2022-04-29,98760
2022-04-30,98771
2022-05-01,98783
2022-05-02,98791
2022-05-03,98801
2022-05-04,98808
2022-05-05,98819
2022-05-06,98826
2022-05-07,98837
2022-05-08,98846
2022-05-09,98854
2022-05-10,98861
2022-05-11,98870
2022-05-12,98878
2022-05-13,98885
2022-05-14,98890
2022-05-15,98900
2022-05-16,98904
2022-05-17,98911
2022-05-18,98914
2022-05-19,98918
2022-05-20,98918
