ds,y
2021-12-17,6721375
2021-12-18,6764188
2021-12-19,6793536
2021-12-20,6809622
2021-12-21,6833050
2021-12-22,6878709
2021-12-23,6923636
2021-12-24,6959067
2021-12-25,6981281
2021-12-26,6991381
2021-12-27,7005289
2021-12-28,7026369
2021-12-29,7066412
2021-12-30,7109182
2021-12-31,7150422
2022-01-01,7176814
2022-01-02,7189329
2022-01-03,7207847
2022-01-04,7238408
2022-01-05,7297320
2022-01-06,7361660
2022-01-07,7417995
2022-01-08,7473884
2022-01-09,7510436
2022-01-10,7535691
2022-01-11,7581381
2022-01-12,7661811
2022-01-13,7743228
2022-01-14,7835451
2022-01-15,7913473
2022-01-16,7965977
2022-01-17,8000122
2022-01-18,8074527
2022-01-19,8186850
2022-01-20,8320386
2022-01-21,8460546
2022-01-22,8596007
2022-01-23,8681447
2022-01-24,8744840
2022-01-25,8871795
2022-01-26,9035795
2022-01-27,9238931
2022-01-28,9429079
2022-01-29,9618245
2022-01-30,9737215
2022-01-31,9815533
2022-02-01,9978146
2022-02-02,10186644
2022-02-03,10422764
2022-02-04,10671602
2022-02-05,10889417
2022-02-06,11022590
2022-02-07,11117857
2022-02-08,11287428
2022-02-09,11521678
2022-02-10,11769540
2022-02-11,12009712
2022-02-12,12219501
2022-02-13,12344661
2022-02-14,12421126
2022-02-15,12580343
2022-02-16,12800315
2022-02-17,13035941
2022-02-18,13255989
2022-02-19,13445094
2022-02-20,13563126
2022-02-21,13636993
2022-02-22,13762895
2022-02-23,13971947
2022-02-24,14188269
2022-02-25,14399012
2022-02-26,14574845
2022-02-27,14682758
2022-02-28,14745107
2022-03-01,14867218
2022-03-02,15053624
2022-03-03,15264297
2022-03-04,15481890
2022-03-05,15674100
2022-03-06,15790989
2022-03-07,15869417
2022-03-08,16026216
2022-03-09,16242070
2022-03-10,16504822
2022-03-11,16757658
2022-03-12,16994744
2022-03-13,17141351
2022-03-14,17233729
2022-03-15,17432617
2022-03-16,17695210
2022-03-17,17990141
2022-03-18,18287986
2022-03-19,18548225
2022-03-20,18680017
2022-03-21,18772331
2022-03-22,18994411
2022-03-23,19278143
2022-03-24,19596530
2022-03-25,19893028
2022-03-26,20145054
2022-03-27,20256278
2022-03-28,20323779
2022-03-29,20561131
2022-03-30,20829608
2022-03-31,21357095
2022-04-01,21357039
2022-04-02,21553495
2022-04-03,21668677
2022-04-04,21668677
2022-04-05,21849074
2022-04-06,22265788
2022-04-07,22441051
2022-04-08,22591726
2022-04-09,22647197
2022-04-10,22677986
2022-04-11,22878428
2022-04-12,23017079
2022-04-13,23182447
2022-04-14,23339311
2022-04-15,23376879
2022-04-16,23416663
2022-04-17,23437145
2022-04-18,23459628
2022-04-19,23658211
2022-04-20,23844536
2022-04-21,24006254
2022-04-22,24141333
2022-04-23,24180512
2022-04-24,24200596
2022-04-25,24337394
2022-04-26,24337394
2022-04-27,24609159
2022-04-28,24710769
2022-04-29,24798067
2022-04-30,24809785
2022-05-01,24813817
2022-05-02,24927339
2022-05-03,25033970
2022-05-04,25130137
2022-05-05,25215210
2022-05-06,25287462
2022-05-07,25295950
2022-05-08,25299300
2022-05-09,25406868
2022-05-10,25503878
2022-05-11,25592839
2022-05-12,25661838
2022-05-13,25723697
2022-05-14,25729848
2022-05-15,25732153
2022-05-16,25818405
2022-05-17,25890456
2022-05-18,25949175
2022-05-19,25998085
2022-05-20,26040460
