ds,y
2021-10-21,4908074
2021-10-22,4910600
2021-10-23,4910600
2021-10-24,4910600
2021-10-25,4915031
2021-10-26,4916905
2021-10-27,4919386
2021-10-28,4921565
2021-10-29,4923780
2021-10-30,4923780
2021-10-31,4923780
2021-11-01,4923780
2021-11-02,4929545
2021-11-03,4931793
2021-11-04,4935069
2021-11-05,4938135
2021-11-06,4938135
2021-11-07,4938135
2021-11-08,4944498
2021-11-09,4944498
2021-11-10,4950900
2021-11-11,4955156
2021-11-12,4959483
2021-11-13,4959483
2021-11-14,4959483
2021-11-15,4969238
2021-11-16,4973300
2021-11-17,4979937
2021-11-18,4986223
2021-11-19,4992853
2021-11-20,4992853
2021-11-21,4992853
2021-11-22,5008706
2021-11-23,5015449
2021-11-24,5023938
2021-11-25,5033169
2021-11-26,5043057
2021-11-27,5043057
2021-11-28,5043057
2021-11-29,5065915
2021-11-30,5076132
2021-12-01,5086640
2021-12-02,5101098
2021-12-03,5114799
2021-12-04,5114799
2021-12-05,5114799
2021-12-06,5114799
2021-12-07,5158529
2021-12-08,5158529
2021-12-09,5184857
2021-12-10,5201893
2021-12-11,5201809
2021-12-12,5201809
2021-12-13,5251508
2021-12-14,5277586
2021-12-15,5304649
2021-12-16,5333501
2021-12-17,5366819
2021-12-18,5366819
2021-12-19,5366819
2021-12-20,5446438
2021-12-21,5496167
2021-12-22,5556158
2021-12-23,5628988
2021-12-24,5628988
2021-12-25,5628988
2021-12-26,5628988
2021-12-27,5843487
2021-12-28,5943044
2021-12-29,6043726
2021-12-30,6205340
2021-12-31,6205340
2022-01-01,6205340
2022-01-02,6205340
2022-01-03,6577938
2022-01-04,6695597
2022-01-05,6832629
2022-01-06,6832629
2022-01-07,7074972
2022-01-08,7074972
2022-01-09,7074972
2022-01-10,7367164
2022-01-11,7501859
2022-01-12,7680859
2022-01-13,7839908
2022-01-14,8002277
2022-01-15,8002277
2022-01-16,8002277
2022-01-17,8333510
2022-01-18,8427698
2022-01-19,8585479
2022-01-20,8742764
2022-01-21,8883717
2022-01-22,8883717
2022-01-23,8883717
2022-01-24,9188896
2022-01-25,9303391
2022-01-26,9436729
2022-01-27,9567441
2022-01-28,9686164
2022-01-29,9686164
2022-01-30,9686164
2022-01-31,9868028
2022-02-01,9945493
2022-02-02,10031491
2022-02-03,10105676
2022-02-04,10105676
2022-02-05,10105676
2022-02-06,10105676
2022-02-07,10300901
2022-02-08,10344371
2022-02-09,10406928
2022-02-10,10459590
2022-02-11,10508205
2022-02-12,10508205
2022-02-13,10508205
2022-02-14,10576310
2022-02-15,10610380
2022-02-16,10647044
2022-02-17,10680897
2022-02-18,10711224
2022-02-19,10711224
2022-02-20,10711224
2022-02-21,10759538
2022-02-22,10781558
2022-02-23,10815169
2022-02-24,10850835
2022-02-25,10878114
2022-02-26,10878114
2022-02-27,10878114
2022-02-28,10878114
2022-03-01,10936202
2022-03-02,10954851
2022-03-03,10977789
2022-03-04,11000015
2022-03-05,11000015
2022-03-06,11000015
2022-03-07,11035851
2022-03-08,11058715
2022-03-09,11080518
2022-03-10,11103048
2022-03-11,11122839
2022-03-12,11122839
2022-03-13,11122839
2022-03-14,11122839
