ds,y
2021-04-16,5186109
2021-04-17,5221888
2021-04-18,5249622
2021-04-19,5256318
2021-04-20,5300321
2021-04-21,5334144
2021-04-22,5367544
2021-04-23,5399600
2021-04-24,5432085
2021-04-25,5456417
2021-04-26,5460793
2021-04-27,5490025
2021-04-28,5521227
2021-04-29,5547670
2021-04-30,5571804
2021-05-01,5597295
2021-05-02,5605532
2021-05-03,5609292
2021-05-04,5633509
2021-05-05,5658254
2021-05-06,5679730
2021-05-07,5698706
2021-05-08,5718165
2021-05-09,5727293
2021-05-10,5730585
2021-05-11,5750098
2021-05-12,5770128
2021-05-13,5789589
2021-05-14,5796058
2021-05-15,5811711
2021-05-16,5825659
2021-05-17,5829009
2021-05-18,5845010
2021-05-19,5863138
2021-05-20,5514022
2021-05-21,5526555
2021-05-22,5538938
2021-05-23,5547914
2021-05-24,5550143
2021-05-25,5552977
2021-05-26,5564217
2021-05-27,5578150
2021-05-28,5588981
2021-05-29,5600353
2021-05-30,5608347
2021-05-31,5609558
2021-06-01,5619133
2021-06-02,5619133
2021-06-03,5634526
2021-06-04,5641296
2021-06-05,5647950
2021-06-06,5652705
2021-06-07,5653678
2021-06-08,5659478
2021-06-09,5663717
2021-06-10,5667993
2021-06-11,5671864
2021-06-12,5675604
2021-06-13,5678209
2021-06-14,5678893
2021-06-15,5681846
2021-06-16,5683536
2021-06-17,5685387
2021-06-18,5688557
2021-06-19,5691181
2021-06-20,5692996
2021-06-21,5692968
2021-06-22,5694975
2021-06-23,5696069
2021-06-24,5698076
2021-06-25,5699818
2021-06-26,5701946
2021-06-27,5703524
2021-06-28,5703780
2021-06-29,5705863
2021-06-30,5707142
2021-07-01,5709806
2021-07-02,5712276
2021-07-03,5715282
2021-07-04,5717831
2021-07-05,5718270
2021-07-06,5720593
2021-07-07,5724395
2021-07-08,5728837
2021-07-09,5733214
2021-07-10,5737910
2021-07-11,5742166
2021-07-12,5742783
2021-07-13,5749593
2021-07-14,5749593
2021-07-15,5760374
2021-07-16,5771282
2021-07-17,5782231
2021-07-18,5794763
2021-07-19,5796453
2021-07-20,5814442
2021-07-21,5834523
2021-07-22,5856432
2021-07-23,5875702
2021-07-24,5901326
2021-07-25,5916568
2021-07-26,5919170
2021-07-27,5946041
2021-07-28,5971078
2021-07-29,5996132
2021-07-30,6020331
2021-07-31,6043802
2021-08-01,6063402
2021-08-02,6063402
2021-08-03,6084067
2021-08-04,6111503
2021-08-05,6137948
2021-08-06,6161967
2021-08-07,6187722
2021-08-08,6208172
2021-08-09,6211471
2021-08-10,6232682
2021-08-11,6260194
2021-08-12,6288585
2021-08-13,6314823
2021-08-14,6339250
2021-08-15,6360422
2021-08-16,6366015
2021-08-17,6378738
2021-08-18,6406369
2021-08-19,6430319
2021-08-20,6450822
2021-08-21,6473458
2021-08-22,6490758
2021-08-23,6492581
2021-08-24,6517026
2021-08-25,6537883
2021-08-26,6557287
2021-08-27,6557287
2021-08-28,6591438
2021-08-29,6605068
2021-08-30,6605068
2021-08-31,6605068
2021-09-01,6635813
2021-09-02,6649966
2021-09-03,6662874
2021-09-04,6676210
2021-09-05,6686620
2021-09-06,6688909
2021-09-07,6702711
2021-09-08,6702711
2021-09-09,6720301
2021-09-10,6730199
2021-09-11,6739800
2021-09-12,6747479
2021-09-13,6748770
2021-09-14,6759097
2021-09-15,6759097
2021-09-16,6771911
2021-09-17,6778846
2021-09-18,6786260
2021-09-19,6792074
2021-09-20,6792074
2021-09-21,6798722
2021-09-22,6805130
2021-09-23,6810965
2021-09-24,6816844
2021-09-25,6822060
2021-09-26,6826766
2021-09-27,6827408
2021-09-28,6834025
2021-09-29,6838988
2021-09-30,6843836
2021-10-01,6848693
2021-10-02,6853641
2021-10-03,6857385
2021-10-04,6857921
2021-10-05,6862305
2021-10-06,6865914
2021-10-07,6870807
2021-10-08,6874967
2021-10-09,6879701
2021-10-10,6883692
2021-10-11,6884812
2021-10-12,6890619
2021-10-13,6890619
2021-10-14,6899839
2021-10-15,6905628
2021-10-16,6910527
2021-10-17,6914305
2021-10-18,6915362
2021-10-19,6920457
2021-10-20,6926248
2021-10-21,6932261
2021-10-22,6937872
2021-10-23,6944163
2021-10-24,6949168
2021-10-25,6950451
2021-10-26,6956491
2021-10-27,6963019
2021-10-28,6968918
2021-10-29,6975016
2021-10-30,6982376
2021-10-31,6988705
2021-11-01,6990332
2021-11-02,6992339
2021-11-03,7002389
2021-11-04,7011068
2021-11-05,7019847
2021-11-06,7029452
2021-11-07,7037999
2021-11-08,7039756
2021-11-09,7051795
2021-11-10,7062794
2021-11-11,7075244
2021-11-12,7079005
2021-11-13,7093651
2021-11-14,7106147
2021-11-15,7109125
2021-11-16,7128903
2021-11-17,7149118
2021-11-18,7168026
2021-11-19,7188721
2021-11-20,7211399
2021-11-21,7231148
2021-11-22,7235966
2021-11-23,7266361
2021-11-24,7296757
2021-11-25,7330086
2021-11-26,7364380
2021-11-27,7401437
2021-11-28,7433018
2021-11-29,7441297
2021-11-30,7486179
2021-12-01,7535587
2021-12-02,7583957
2021-12-03,7633529
2021-12-04,7684993
2021-12-05,7727146
2021-12-06,7738424
2021-12-07,7794665
2021-12-08,7855841
2021-12-09,7912490
2021-12-10,7967415
2021-12-11,8021334
2021-12-12,8065182
2021-12-13,8076647
2021-12-14,8136637
2021-12-15,8202064
2021-12-16,8262620
2021-12-17,8320607
2021-12-18,8379143
2021-12-19,8427616
2021-12-20,8442487
2021-12-21,8515067
2021-12-22,8599161
2021-12-23,8685716
2021-12-24,8779840
2021-12-25,8884451
2021-12-26,8912148
2021-12-27,8941762
2021-12-28,9121078
2021-12-29,9323371
2021-12-30,9529614
2021-12-31,9761814
2022-01-01,9980940
2022-01-02,10039372
2022-01-03,10106833
2022-01-04,10371017
2022-01-05,10693911
2022-01-06,10952698
2022-01-07,11275841
2022-01-08,11579510
2022-01-09,11875607
2022-01-10,11963184
2022-01-11,12322734
2022-01-12,12655210
2022-01-13,12956857
2022-01-14,13279505
2022-01-15,13604085
2022-01-16,13882214
2022-01-17,13971316
2022-01-18,14432833
2022-01-19,14864061
2022-01-20,15254588
2022-01-21,15652063
2022-01-22,16041383
2022-01-23,16342997
2022-01-24,16446852
2022-01-25,16948487
2022-01-26,17310548
2022-01-27,17696796
2022-01-28,18048584
2022-01-29,18380982
2022-01-30,18630430
2022-01-31,18713087
2022-02-01,19112755
2022-02-02,19378646
2022-02-03,19649274
2022-02-04,19890150
2022-02-05,20104692
2022-02-06,20260131
2022-02-07,20303662
2022-02-08,20538622
2022-02-09,20504667
2022-02-10,20834193
2022-02-11,20957064
